Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
708,8726,32.0,0.473,0.957,4.0,-4.336,0,0.0567,0.000526,0.0163,0.153,0.41,99.991,251576.0,4,8
1393,6811,37.0,0.508,0.89,1.0,-6.592,1,0.0687,3.43e-05,0.00133,0.319,0.661,160.084,163875.0,4,10
764,937,13.0,0.585,0.183,5.0,-14.122,1,0.112,0.814,0.9,0.0935,0.213,167.168,275551.0,5,6
2599,4774,52.0,0.582,0.365,9.0,-11.04,1,0.0388,0.648,1.03e-06,0.147,0.312,93.856,157973.0,4,10
5803,3685,47.0,0.442,0.382,7.0,-5.295,1,0.0317,0.467,0.0216,0.121,0.199,119.947,233693.0,3,10
1463,709,28.0,0.419,0.931,10.0,-6.326,0,0.123,0.077,0.235,0.304,0.198,100.016,185400.0,4,6
4570,9008,55.0,0.703,0.718,1.0,-7.522,1,0.0671,0.0479,0.426,0.0415,0.785,115.993,260173.0,4,6
3711,1619,71.0,0.629,0.58,7.0,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,210300.0,4,9
4218,2205,65.0,0.493,0.636,1.0,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,284907.0,4,10
1021,3960,40.0,0.146,0.962,11.0,-7.394,0,0.0763,1.84e-06,0.876,0.59,0.26,169.561,219173.0,4,8
1964,6593,57.0,0.235,0.869,4.0,-4.284,1,0.0609,0.000457,0.000987,0.459,0.513,146.654,221667.0,4,10
5803,1379,42.0,0.53,0.691,2.0,-5.409,1,0.0307,0.374,0.111,0.29,0.581,117.046,214467.0,4,2
6285,5986,33.0,0.492,0.729,4.0,-10.208,0,0.119,0.0693,0.000249,0.709,0.353,125.371,190080.0,4,8
6357,997,44.0,0.601,0.766,7.0,-13.262,1,0.0466,0.586,0.000903,0.347,0.856,130.14,2.81555,4,4
4167,9537,27.0,0.733,0.498,6.0,-9.266,0,0.0567,0.0368,0.0286,0.499,0.332,113.92,336614.0,4,10
6344,9246,42.0,0.314,0.186,3.0,-16.676,1,0.0358,0.982,0.987,0.208,0.167,110.765,4.7658,4,7
488,6905,36.0,0.655,0.649,7.0,-7.805,1,0.0285,0.34,0.0721,0.143,0.718,137.937,267922.0,4,1
3831,7457,42.0,0.442,0.949,4.0,-8.588,0,0.0673,6.89e-05,0.103,0.862,0.0485,90.109,436693.0,4,8
4245,6842,52.0,0.522,0.726,4.0,-4.115,1,0.0383,0.348,5.47e-06,0.148,0.331,161.867,189587.0,4,9
6429,6728,63.0,0.633,0.788,5.0,-4.075,0,0.127,0.0111,1.6e-06,0.0582,0.412,134.13,161617.0,4,10
3428,7959,33.0,0.586,0.726,9.0,-11.142,1,0.0423,0.354,0.662,0.134,0.598,147.979,537777.0,3,8
6394,7387,21.0,0.41,0.0964,7.0,-20.089,1,0.0405,0.923,0.0887,0.33,0.371,149.492,4.286666667,4,7
5032,2651,27.0,0.442,0.748,2.0,-10.139,1,0.0626,0.0429,0.00468,0.0967,0.229,135.422,369221.0,4,8
1340,5212,70.0,0.365,0.763,11.0,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,204867.0,4,8
6090,8933,67.0,0.49,0.724,2.0,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812,337506.0,4,10
3722,2004,47.0,0.582,0.415,1.0,-9.094,1,0.0325,0.636,4.75e-05,0.131,0.331,86.835,151724.0,4,6
3733,1908,31.0,0.564,0.359,9.0,-11.059,1,0.0274,0.76,0.00274,0.0821,0.28,131.037,3.307333333,4,0
2199,177,51.0,0.296,0.432,5.0,-8.677,1,0.0316,0.00059,0.899,0.237,0.216,88.13,200667.0,4,6
454,1633,42.0,0.326,0.442,9.0,-14.63,1,0.0815,0.245,0.539,0.111,0.209,98.975,266653.0,5,8
2152,2891,48.0,0.567,0.539,10.0,-8.745,1,0.0333,0.00458,0.406,0.109,0.372,81.989,297501.0,4,6
805,2412,42.0,0.466,0.991,9.0,-2.0,1,0.0566,4.61e-06,0.00221,0.0755,0.421,156.024,263462.0,4,8
4589,6644,61.0,0.758,0.697,1.0,-6.839,1,0.0664,0.0184,1.57e-06,0.068,0.776,146.91,196550.0,4,10
6232,9239,48.0,0.46,0.906,1.0,-8.201,1,0.15,2.99e-05,0.0348,0.17,0.566,161.055,204160.0,4,10
4358,3522,35.0,0.322,0.21,7.0,-14.092,0,0.0299,0.803,0.0909,0.148,0.1,126.611,282533.0,4,1
2638,654,32.0,0.797,0.208,1.0,-11.383,1,0.0672,0.985,0.232,0.0434,0.596,86.605,204320.0,4,2
5779,8654,24.0,0.144,0.772,9.0,-4.893,1,0.0421,3.53e-06,0.374,0.553,0.527,139.952,356493.0,4,10
4823,5388,15.0,0.49,0.63,6.0,-9.583,1,0.0404,0.755,0.00103,0.109,0.386,160.025,6.865116667,5,0
3124,2653,35.0,0.4,0.984,2.0,-4.771,1,0.0973,8.8e-06,0.897,0.118,0.455,148.96,183042.0,4,10
6644,9336,42.0,0.56,0.493,5.0,-9.111,1,0.0297,0.674,0.306,0.19,0.423,158.056,185560.0,4,6
1939,872,52.0,0.639,0.757,10.0,-12.351,0,0.0496,0.00559,0.0509,0.134,0.643,125.209,3.64733333,4,10
6374,5802,46.0,0.568,0.636,4.0,-8.862,1,0.0297,0.431,3.02e-06,0.492,0.71,124.37,104507.0,4,1
5243,1188,49.0,0.64,0.947,10.0,-7.267,0,0.0951,0.000699,0.327,0.375,0.204,126.989,215280.0,4,8
5381,3184,36.0,0.467,0.122,2.0,-22.241,1,0.0366,0.954,0.902,0.132,0.411,111.256,178333.0,4,2
5885,1030,65.0,0.481,0.645,10.0,-8.535,0,0.318,0.0863,6.2e-06,0.332,0.612,151.307,157560.0,4,10
3327,4386,52.0,0.375,0.68,1.0,-7.015,1,0.0441,4.07e-05,0.0908,0.0851,0.367,91.424,299267.0,4,10
3956,9601,53.0,0.406,0.354,2.0,-9.343,0,0.0355,0.52,1.25e-05,0.116,0.479,119.706,186264.0,4,9
1600,3656,28.0,0.576,0.57,7.0,-7.994,1,0.0671,0.665,0.000663,0.095,0.92,117.843,162360.0,3,2
5976,9397,59.0,0.807,0.788,9.0,-6.043,0,0.109,0.273,0.00104,0.225,0.602,83.016,176250.0,4,6
6531,2443,55.0,0.527,0.704,9.0,-7.632,1,0.0821,0.626,0.0402,0.117,0.516,143.884,216004.0,4,1
6262,4595,54.0,0.52,0.77,1.0,-8.29,0,0.0305,0.012,0.704,0.102,0.459,88.501,219937.0,4,6
1830,3220,28.0,0.492,0.985,7.0,-4.858,1,0.0859,1.6e-05,0.00174,0.249,0.342,97.012,307653.0,4,8
1926,8015,26.0,0.77,0.506,10.0,-8.854,0,0.12,0.3,4.78e-06,0.125,0.507,124.042,124011.0,4,5
1444,3124,33.0,0.714,0.662,4.0,-7.976,0,0.0254,0.0682,0.929,0.331,0.769,103.133,288613.0,4,2
3176,4381,65.0,0.366,0.956,10.0,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,230127.0,3,10
2797,153,42.0,0.284,0.0791,8.0,-23.738,1,0.0315,0.967,0.904,0.143,0.036,79.932,371625.0,4,1
772,4238,49.0,0.451,0.817,11.0,-5.124,1,0.038,0.0144,3.49e-06,0.103,0.459,79.974,220791.0,4,10
1362,1390,50.0,0.502,0.867,10.0,-5.631,1,0.0501,0.063,0.000395,0.0918,0.752,128.295,309960.0,4,10
6066,1539,79.0,0.7,0.664,7.0,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,223066.0,4,10
5037,2709,40.0,0.187,0.6,11.0,-7.013,0,0.0348,0.0291,0.512,0.195,0.0792,124.77,467933.0,4,10
957,9265,46.0,0.428,0.843,9.0,-7.655,1,0.0747,0.058,0.0334,0.115,0.885,143.758,158800.0,4,1
178,8727,38.0,0.594,0.221,4.0,-19.161,1,0.0478,0.937,0.914,0.353,0.372,148.34,4.854883333,4,7
1770,4435,57.0,0.51,0.389,2.0,-14.317,0,0.0384,0.286,0.000398,0.644,0.621,94.04,260440.0,4,10
2630,7298,40.0,0.457,0.236,3.0,-10.948,0,0.0294,0.844,3.05e-06,0.0962,0.357,87.623,223320.0,4,9
2486,5929,46.0,0.8,0.484,1.0,-7.583,1,0.036,0.679,2.49e-05,0.115,0.619,104.978,3.584883333,4,0
1819,4958,50.0,0.232,0.966,9.0,-4.045,0,0.119,3.54e-05,0.0267,0.504,0.234,102.448,296934.0,4,8
6300,4820,33.0,0.373,0.812,9.0,-5.719,0,0.0469,0.000286,2.96e-05,0.249,0.399,146.302,251804.0,4,10
1001,2865,51.0,0.669,0.563,5.0,-10.437,0,0.0357,0.25,0.917,0.142,0.394,119.974,220623.0,4,1
6217,3764,11.0,0.383,0.875,9.0,-4.421,1,0.0638,0.0025,2.14e-06,0.0995,0.615,178.037,227693.0,4,10
1671,5583,56.0,0.409,0.717,6.0,-7.75,1,0.0395,0.000578,0.0632,0.0827,0.311,169.212,188693.0,4,1
2656,8979,12.0,0.636,0.918,9.0,-6.294,1,0.0559,0.531,9.85e-06,0.328,0.46,96.991,156773.0,4,2
6324,7368,52.0,0.728,0.572,2.0,-10.043,1,0.0348,0.242,4.1e-05,0.102,0.744,110.346,206995.0,4,1
90,4334,53.0,0.548,0.904,11.0,-5.197,1,0.03,0.000429,0.0842,0.37,0.342,129.016,299720.0,4,8
2032,2660,43.0,0.472,0.813,9.0,-5.919,0,0.0399,0.12,0.000109,0.382,0.684,134.922,216085.0,4,2
2328,3804,33.0,0.65,0.628,11.0,-7.749,1,0.347,0.00242,0.112,0.102,0.767,122.39,154715.0,4,6
1498,7273,53.0,0.373,0.755,2.0,-7.574,1,0.103,0.00411,0.000799,0.0635,0.57,111.813,340187.0,4,1
1957,2493,57.0,0.483,0.858,9.0,-2.94,0,0.0346,0.0559,0.00107,0.514,0.712,188.055,357419.0,4,6
612,1859,37.0,0.635,0.615,6.0,-5.826,0,0.0332,0.576,0.00167,0.224,0.429,97.978,213980.0,4,2
1044,8452,36.0,0.603,0.57,2.0,-12.545,1,0.0512,0.265,0.827,0.0813,0.483,116.322,339333.0,4,10
4883,3607,34.0,0.294,0.86,6.0,-4.657,0,0.0392,3.22e-05,0.00252,0.06,0.146,176.858,170133.0,4,6
3315,5022,26.0,0.641,0.88,2.0,-3.094,1,0.156,0.0219,3.97e-05,0.0802,0.636,168.99,195947.0,4,1
5785,969,50.0,0.391,0.791,11.0,-5.964,0,0.0552,0.0232,0.295,0.124,0.582,131.09,233597.0,4,10
4963,8207,38.0,0.42,0.959,1.0,-4.058,1,0.155,0.00209,0.000686,0.203,0.322,89.583,271547.0,4,8
3637,3067,30.0,0.58,0.709,9.0,-6.312,1,0.0302,1.82e-05,0.78,0.178,0.728,120.002,216392.0,4,6
5491,2336,50.0,0.357,0.905,1.0,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,330227.0,4,8
5967,8581,26.0,0.416,0.968,1.0,-6.483,1,0.118,2.68e-05,0.0118,0.402,0.434,180.084,219200.0,4,8
4265,7727,37.0,0.489,0.919,6.0,-4.934,0,0.0543,0.000372,5.15e-06,0.0653,0.415,176.942,252035.0,3,6
2678,8859,35.0,0.495,0.868,7.0,-5.122,1,0.0621,0.124,0.815,0.0916,0.668,81.024,254024.0,4,9
5616,1210,43.0,0.418,0.939,7.0,-7.128,1,0.0966,0.000129,1.2e-06,0.143,0.306,160.141,196597.0,4,8
4278,8075,21.0,0.338,0.199,3.0,-22.094,0,0.037,0.714,0.903,0.1,0.0863,83.871,208386.0,3,6
5263,7028,35.0,0.384,0.444,7.0,-9.02,1,0.0345,0.311,0.000449,0.127,0.663,177.42,206493.0,4,2
888,7378,40.0,0.611,0.265,11.0,-10.801,1,0.0349,0.733,0.0207,0.107,0.447,137.996,168719.0,4,9
5190,1105,15.0,0.298,0.736,6.0,-7.76,0,0.0485,0.0213,2.14e-05,0.971,0.622,114.193,420000.0,4,10
444,9550,41.0,0.318,0.848,10.0,-8.355,1,0.0325,0.00162,1.39e-06,0.124,0.888,193.39,235000.0,4,10
4299,2428,75.0,0.394,0.944,10.0,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581.0,4,10
1538,5204,46.0,0.56,0.0792,2.0,-18.169,1,0.0609,0.992,0.924,0.141,0.272,125.561,3.05295,4,7
5945,7725,45.0,0.261,0.185,9.0,-13.766,1,0.0353,0.867,0.725,0.0984,0.141,116.632,4.351116667,3,7
3273,9982,24.0,0.768,0.598,6.0,-9.952,1,0.185,0.326,2.9e-05,0.161,0.761,122.019,190940.0,4,5
2488,1728,50.0,0.283,0.221,10.0,-15.344,1,0.0423,0.841,0.000595,0.0975,0.299,80.413,4.966883333,4,0
375,7284,27.0,0.485,0.428,7.0,-9.483,1,0.055,0.214,0.0013,0.294,0.256,161.903,180396.0,3,10
1163,6112,67.0,0.42,0.69,9.0,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,239216.0,4,10
6216,4462,33.0,0.35,0.907,1.0,-4.882,1,0.105,3.08e-05,6.56e-05,0.0999,0.143,193.754,136907.0,4,8
1509,8116,46.0,0.389,0.894,8.0,-4.237,1,0.0873,0.000621,0.000223,0.429,0.691,184.101,185120.0,4,10
5226,7772,44.0,0.49,0.778,8.0,-6.575,1,0.083,0.0149,0.00265,0.104,0.552,136.549,453212.0,4,6
531,8399,14.0,0.651,0.434,7.0,-9.028,1,0.0249,0.622,0.00203,0.101,0.628,85.972,221515.0,4,10
3427,1503,46.0,0.71,0.649,9.0,-7.058,1,0.0367,0.218,0.000109,0.105,0.772,120.798,253067.0,4,6
383,217,4.0,0.349,0.298,1.0,-11.061,1,0.0409,0.974,6.78e-05,0.11,0.547,87.627,3.585783333,3,3
4267,6105,63.0,0.27,0.964,6.0,-4.545,1,0.0866,3.28e-05,0.0247,0.525,0.325,99.731,255231.0,3,8
2575,1277,24.0,0.655,0.291,7.0,-10.863,1,0.0777,0.409,5.23e-06,0.103,0.674,114.993,229093.0,4,2
916,5636,65.0,0.662,0.574,4.0,-8.696,1,0.0261,0.298,0.00902,0.115,0.948,109.085,239805.0,4,1
517,4753,34.0,0.267,0.738,9.0,-5.541,1,0.0464,0.0419,1.35e-06,0.0812,0.488,161.09,193067.0,4,10
4059,4445,35.0,0.345,0.852,11.0,-4.245,1,0.0499,0.00016,0.0165,0.157,0.396,137.089,245213.0,4,2
4671,2114,59.0,0.392,0.791,2.0,-2.785,1,0.0509,0.0113,1.43e-06,0.326,0.413,83.868,210493.0,4,10
5595,7548,47.0,0.442,0.866,5.0,-9.245,1,0.0614,0.124,0.0103,0.159,0.151,93.012,308267.0,4,10
86,2083,72.0,0.688,0.582,6.0,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,224661.0,4,10
3009,3770,34.0,0.43,0.814,3.0,-5.079,1,0.0511,0.00956,0.151,0.0962,0.711,130.973,387707.0,4,2
4689,6443,42.0,0.549,0.832,11.0,-10.938,0,0.0497,0.668,0.335,0.0708,0.792,193.911,153333.0,4,10
974,2552,45.0,0.18,0.00554,9.0,-25.285,1,0.0458,0.892,0.82,0.123,0.0323,82.371,175507.0,5,6
2597,6460,35.0,0.571,0.858,11.0,-6.882,0,0.0399,0.00541,3.71e-05,0.308,0.566,95.248,121253.0,4,10
4214,5451,48.0,0.577,0.222,7.0,-10.568,1,0.0291,0.962,3.1e-05,0.359,0.166,136.048,198373.0,3,6
3687,1806,46.0,0.297,0.798,4.0,-9.999,1,0.0782,0.000113,0.0772,0.132,0.544,137.397,237107.0,4,8
5232,4716,58.0,0.527,0.716,5.0,-6.029,0,0.0616,0.0698,8.71e-05,0.0737,0.331,99.426,281347.0,4,6
6078,3543,51.0,0.451,0.495,5.0,-9.996,1,0.0318,0.472,0.0247,0.255,0.741,121.624,214656.0,4,1
5419,6844,72.0,0.537,0.84,9.0,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693.0,4,10
1828,3156,19.0,0.474,0.892,7.0,-6.242,1,0.0979,0.000143,1.25e-06,0.167,0.145,119.877,240500.0,4,8
3699,8947,56.0,0.384,0.916,4.0,-6.468,0,0.0983,0.000611,0.422,0.14,0.192,158.042,248547.0,4,8
4708,4012,27.0,0.345,0.861,7.0,-8.823,1,0.0471,0.425,0.00174,0.133,0.848,176.942,386227.0,4,2
6184,1326,42.0,0.872,0.438,1.0,-10.59,1,0.0356,0.515,0.521,0.0722,0.961,116.985,161267.0,4,6
4633,4192,57.0,0.818,0.836,8.0,-6.113,0,0.0391,0.0934,0.422,0.088,0.305,123.02,191723.0,4,9
155,1104,59.0,0.711,0.483,11.0,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,169998.0,4,2
5135,2970,74.0,0.549,0.853,7.0,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493.0,4,5
1365,5844,63.0,0.755,0.854,9.0,-4.288,0,0.0517,0.0249,1.58e-05,0.389,0.588,105.038,235603.0,4,9
1960,3121,30.0,0.419,0.595,7.0,-14.512,1,0.0607,0.373,0.157,0.058,0.366,89.901,463973.0,4,2
3460,9183,23.0,0.462,0.865,2.0,-3.71,1,0.0351,0.00239,0.000769,0.0951,0.283,99.984,210563.0,4,10
1664,5273,62.0,0.173,0.872,7.0,-4.39,0,0.0533,0.00052,0.0353,0.324,0.39,149.361,226427.0,4,1
3431,5575,40.0,0.447,0.796,11.0,-12.171,0,0.0333,0.00689,0.807,0.0626,0.913,105.984,354640.0,4,10
1637,4694,28.0,0.466,0.965,1.0,-3.29,1,0.211,0.00112,0.0565,0.247,0.0591,99.971,320400.0,4,8
4390,5047,60.0,0.91,0.736,5.0,-3.517,1,0.0495,0.266,0.0811,0.0759,0.938,121.985,236588.0,4,6
1657,2613,46.0,0.737,0.907,8.0,-2.982,1,0.131,0.238,2.64e-05,0.0962,0.563,119.915,183747.0,4,9
6517,9941,26.0,0.415,0.749,9.0,-7.589,0,0.0348,0.0196,0.078,0.0931,0.37,98.244,311440.0,3,9
3656,2195,45.0,0.51,0.83,4.0,-4.586,0,0.0863,4.34e-05,0.21,0.0806,0.483,164.175,265133.0,4,8
377,2526,40.0,0.643,0.913,8.0,-4.538,1,0.0351,0.00651,0.0017,0.0427,0.449,112.988,224427.0,4,10
6001,6984,28.0,0.468,0.977,9.0,-4.839,0,0.109,2.6e-05,0.824,0.158,0.0898,124.917,287933.0,4,8
1014,7070,35.0,0.434,0.109,1.0,-15.279,1,0.0355,0.983,0.000376,0.114,0.25,93.659,347533.0,4,2
2258,3358,29.0,0.29,0.955,4.0,-5.943,0,0.322,0.000665,0.00104,0.131,0.112,170.149,351623.0,4,8
3176,2950,47.0,0.511,0.993,1.0,-3.341,1,0.131,0.000326,8.32e-06,0.288,0.322,129.986,270693.0,5,8
666,465,45.0,0.548,0.282,1.0,-16.643,1,0.0362,0.946,0.946,0.112,0.311,141.959,352357.0,1,6
6145,2563,33.0,0.726,0.548,9.0,-10.048,0,0.0366,0.159,0.126,0.612,0.579,113.986,197895.0,4,6
397,5355,19.0,0.45,0.992,10.0,-6.055,0,0.116,0.000253,0.916,0.475,0.848,147.941,294163.0,4,6
5388,730,63.0,0.729,0.818,2.0,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,4.45,4,10
5288,8021,15.0,0.444,0.741,2.0,-5.391,0,0.0379,0.000883,1.54e-06,0.0895,0.257,95.089,210316.0,4,10
5040,5365,12.0,0.376,0.0843,1.0,-14.414,1,0.0467,0.989,0.949,0.191,0.172,94.195,3.32035,4,7
1133,6547,32.0,0.162,0.0669,5.0,-21.458,1,0.0448,0.943,0.607,0.131,0.04,81.937,6.1469,4,7
6647,9360,36.0,0.282,0.473,6.0,-9.029,0,0.0318,0.284,0.749,0.107,0.046,105.179,297613.0,4,6
5786,4670,50.0,0.523,0.854,9.0,-8.27,1,0.0954,0.478,0.000939,0.271,0.83,146.688,243507.0,4,6
4308,2383,32.0,0.811,0.157,11.0,-16.566,1,0.0428,0.972,0.95,0.108,0.559,116.014,331035.0,4,6
4831,1838,40.0,0.357,0.94,6.0,-2.74,0,0.158,0.00323,2.28e-05,0.206,0.444,174.978,137143.0,3,1
1824,9675,34.0,0.537,0.847,11.0,-4.261,0,0.0278,0.488,0.000131,0.12,0.557,90.01,211893.0,4,10
100,1455,35.0,0.341,0.473,9.0,-7.097,1,0.0339,0.389,3.83e-05,0.273,0.2,132.764,301304.0,4,2
5284,1115,66.0,0.272,0.281,1.0,-7.634,1,0.0287,0.388,2.29e-05,0.158,0.141,89.914,240400.0,4,8
6593,5646,58.0,0.609,0.659,2.0,-7.218,1,0.0442,0.00592,0.000292,0.161,0.522,80.996,215035.0,4,10
2666,2213,56.0,0.53,0.55,2.0,-6.907,1,0.0249,0.163,2.21e-06,0.252,0.492,97.334,224034.0,4,1
5183,2008,26.0,0.472,0.848,6.0,-5.975,0,0.0498,0.000396,0.216,0.146,0.234,134.999,358893.0,4,8
5384,1541,80.0,0.417,0.934,7.0,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240.0,4,8
829,4829,49.0,0.618,0.155,2.0,-17.031,1,0.0799,0.811,3.3e-05,0.077,0.305,105.325,271600.0,3,6
5553,3681,57.0,0.593,0.804,7.0,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360.0,4,6
3806,3566,38.0,0.64,0.818,11.0,-5.76,0,0.0312,0.00612,0.751,0.0989,0.644,115.996,211360.0,4,6
5123,9434,53.0,0.659,0.931,2.0,-4.957,0,0.0326,0.0182,3.63e-05,0.347,0.861,115.965,170667.0,4,10
6157,1391,32.0,0.312,0.411,2.0,-16.816,0,0.0568,0.281,0.0111,0.066,0.287,93.57,320227.0,4,10
5147,7087,34.0,0.26,0.997,7.0,-5.629,1,0.108,0.000104,0.33,0.338,0.0352,174.952,246227.0,4,8
1163,7197,75.0,0.371,0.268,1.0,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,227093.0,3,10
222,9252,48.0,0.823,0.569,7.0,-9.301,0,0.0498,0.0571,0.00242,0.0938,0.831,111.974,258316.0,4,6
880,7519,52.0,0.253,0.565,1.0,-6.116,1,0.0368,0.0014,0.000225,0.272,0.127,179.492,291053.0,4,10
3043,8586,21.0,0.482,0.513,5.0,-8.54,0,0.0315,0.00307,0.928,0.106,0.16,146.218,148870.0,4,6
4401,7022,10.0,0.332,0.67,6.0,-8.706,0,0.0633,0.244,0.000675,0.393,0.461,89.487,250191.0,4,9
5455,4883,65.0,0.647,0.896,4.0,-5.949,1,0.0509,0.0709,0.0505,0.0614,0.953,118.729,215400.0,4,6
755,1514,37.0,0.848,0.651,9.0,-8.465,1,0.0657,0.0849,0.00139,0.138,0.844,88.818,154009.0,4,2
953,1836,48.0,0.725,0.493,9.0,-8.844,0,0.238,0.0591,0.0193,0.152,0.639,84.019,136786.0,4,5
1939,7145,61.0,0.58,0.0842,5.0,-15.52,1,0.0302,0.982,0.00126,0.11,0.388,92.123,200813.0,4,10
3321,3968,63.0,0.313,0.87,1.0,-6.613,0,0.114,0.432,0.0191,0.116,0.117,92.685,362653.0,4,9
6015,2943,33.0,0.469,0.85,6.0,-3.865,0,0.124,0.0133,5.47e-05,0.148,0.435,146.97,180677.0,4,8
2396,3723,48.0,0.5,0.764,9.0,-7.569,1,0.0407,0.369,0.00193,0.319,0.683,85.981,197597.0,4,1
5546,431,35.0,0.455,0.918,4.0,-8.666,1,0.0527,0.00706,0.0399,0.278,0.97,192.586,127627.0,4,10
5342,5457,34.0,0.437,0.8,8.0,-5.296,1,0.0327,0.000222,0.0582,0.0814,0.292,164.073,244359.0,4,10
3522,166,55.0,0.413,0.216,7.0,-18.276,0,0.0323,0.972,0.933,0.366,0.12,121.925,5.13645,4,7
2926,5500,38.0,0.779,0.546,6.0,-9.41,0,0.0508,0.00342,0.757,0.0824,0.744,125.016,215117.0,4,1
2111,6393,25.0,0.467,0.965,7.0,-7.451,1,0.105,0.0189,0.198,0.979,0.441,106.17,501010.0,4,2
2697,3990,49.0,0.326,0.813,2.0,-5.938,1,0.1,0.00923,0.000151,0.127,0.202,136.78,314522.0,4,10
5116,8902,63.0,0.33,0.532,2.0,-11.764,1,0.0263,0.00101,0.709,0.101,0.218,93.512,285907.0,4,10
4619,6751,39.0,0.467,0.769,2.0,-5.059,1,0.0393,3.93e-05,0.572,0.32,0.607,155.957,275391.0,4,6
3879,4913,30.0,0.596,0.66,3.0,-6.083,1,0.0309,0.85,0.000392,0.371,0.894,126.195,3.108216667,4,3
3250,2628,45.0,0.534,0.577,11.0,-10.774,0,0.0387,0.0352,0.0103,0.0981,0.218,83.973,237467.0,4,10
346,1197,48.0,0.434,0.956,8.0,-4.888,1,0.141,3.02e-05,0.000252,0.119,0.174,159.977,232939.0,4,8
5231,1320,61.0,0.573,0.786,7.0,-4.354,1,0.0352,0.0634,0.212,0.117,0.612,110.289,171267.0,4,9
1173,8510,34.0,0.506,0.88,4.0,-6.156,0,0.0374,2.54e-05,0.00127,0.09,0.034,130.029,334921.0,4,8
1789,711,45.0,0.604,0.481,8.0,-11.443,1,0.051,0.0221,0.00147,0.122,0.158,82.481,220347.0,4,1
377,2526,40.0,0.643,0.913,8.0,-4.538,1,0.0351,0.00651,0.0017,0.0427,0.449,112.988,224427.0,4,2
3256,6804,34.0,0.805,0.684,11.0,-8.304,0,0.0295,0.00601,0.0781,0.12,0.962,130.042,231227.0,4,2
6102,8484,36.0,0.589,0.358,9.0,-9.943,0,0.0348,0.752,0.749,0.107,0.1,117.011,416157.0,4,8
6363,4089,33.0,0.576,0.451,9.0,-9.024,0,0.0275,0.415,0.139,0.128,0.302,109.98,3.108483333,4,0
694,5011,49.0,0.458,0.931,6.0,-3.806,0,0.111,0.0014,0.000105,0.135,0.695,84.954,248147.0,4,10
6610,9404,55.0,0.829,0.631,1.0,-7.876,1,0.106,0.875,0.0123,0.109,0.792,106.863,136822.0,4,6
995,1609,3.0,0.668,0.645,1.0,-5.986,0,0.0483,0.0131,1.65e-05,0.138,0.424,155.013,164118.0,4,5
5844,5189,59.0,0.601,0.0371,2.0,-25.963,0,0.0399,0.885,0.578,0.0991,0.121,112.603,3.225216667,4,7
2609,2664,16.0,0.604,0.462,7.0,-9.875,0,0.0394,0.455,0.00109,0.0801,0.565,86.025,257430.0,4,10
1911,3830,25.0,0.297,0.617,2.0,-9.132,1,0.0338,0.268,0.00861,0.112,0.345,171.977,218667.0,4,2
3188,4535,18.0,0.943,0.891,7.0,-3.567,1,0.366,0.0477,0.000181,0.0704,0.679,125.959,359987.0,4,1
5559,7461,40.0,0.556,0.683,1.0,-9.149,0,0.0374,0.101,0.0577,0.229,0.694,101.006,190135.0,4,6
5817,3071,44.0,0.529,0.841,11.0,-4.724,0,0.0301,0.0426,0.0136,0.144,0.725,111.997,252133.0,4,1
3038,592,50.0,0.375,0.661,6.0,-7.113,0,0.0362,2.29e-05,0.0135,0.23,0.512,91.611,209804.0,4,6
1669,7568,34.0,0.74,0.958,10.0,-2.236,1,0.154,0.251,5.84e-06,0.213,0.83,104.069,218507.0,4,10
6124,3239,25.0,0.508,0.65,9.0,-9.123,1,0.0286,0.404,0.349,0.0664,0.173,99.925,3.987,4,0
5862,1404,38.0,0.424,0.57,4.0,-7.031,0,0.159,0.00278,0.709,0.311,0.495,180.043,184707.0,1,10
5271,5836,46.0,0.594,0.639,7.0,-12.519,1,0.0346,0.0546,0.111,0.112,0.218,124.997,589307.0,4,10
2276,9599,43.0,0.551,0.68,11.0,-6.866,0,0.0383,0.441,0.000109,0.409,0.387,79.979,214756.0,4,5
